PAA Title,Parent,Text,URL,URL Title
Wann ist es zu spät für eine Paartherapie?,Wie bereite ich mich auf eine Eheberatung vor?,"An welchem Zeitpunkt einer Krise oder Beziehung sollte man einen Paartherapeuten aufsuchen? Aus Sicht der Experten gehen viele Paare zu spät zu einem Therapeuten - nämlich dann, wenn die Beziehung schon so marode ist, dass sie nicht mehr zu retten ist, wie Bernd Boettger sagt. 29 Jul 2016","https://www.sueddeutsche.de/leben/familie-alles-ueber-paartherapie-anfang-vom-ende-oder-letzte-rettung-dpa.urn-newsml-dpa-com-20090101-160721-99-768263#:~:text=An%20welchem%20Zeitpunkt%20einer%20Krise,ist%2C%20wie%20Bernd%20Boettger%20sagt.",Familie - Alles über Paartherapie: Anfang vom Ende oder letzte Rettung
Wann sollte man die Ehe aufgeben?,Wie merkt man dass die Ehe am Ende ist?,"Wenn die Ehe nicht mehr zu retten ist     Wo Handgreiflichkeiten oder Gewalt in der Ehe aufgetreten sind, sollte man den Gedanken an eine Versöhnung oder eine Rettung der Ehe besser aufgeben. Betroffene sollten den Partner schnellstmöglich verlassen ohne ihm mitzuteilen, dass sie gehen und vor allem, wohin sie gehen.","https://www.ehe.de/ehe-retten-tipps.html#:~:text=Wenn%20die%20Ehe%20nicht%20mehr%20zu%20retten%20ist,-In%20einer%20Ehe&text=Wo%20Handgreiflichkeiten%20oder%20Gewalt%20in,vor%20allem%2C%20wohin%20sie%20gehen.",Ehe retten - Tipps - EHE.de
Was macht eine Ehe kaputt?,Wie merkt man dass die Ehe am Ende ist?,Anzeichen einer unglücklichen Ehe    Du spürst eine Distanz zwischen euch. Ihr habt Geheimnisse voreinander. Du vergleichst dich mit anderen Ehepaaren. Du freust dich auf die freie Zeit ohne deiner:n Partner:in. 7 Jan 2022,"https://www.brigitte.de/liebe/beziehung/ungluecklich-in-der-ehe--10-anzeichen-13137790.html#:~:text=Anzeichen%20einer%20ungl%C3%BCcklichen%20Ehe&text=Du%20sp%C3%BCrst%20eine%20Distanz%20zwischen,ohne%20deiner%3An%20Partner%3Ain",Unglücklich in der Ehe: 10 Anzeichen | BRIGITTE.de
Wie retten ich meine Ehe Wenn Gefühle weg?,Wie merkt man dass die Ehe vorbei ist?,"Das kannst du tun, wenn die Gefühle weg sind! Die fünf Sprachen der Liebe. Lerne deine Partner*in richtig zu verstehen. Bessere Entscheidungen. Treffe Entscheidungen und erreiche deine Ziele. Deine Tut Mir Gut Liste. Erlebe Zufriedenheit und Energie im Alltag. Richtig Feedback geben. ...  Entschuldigen mit Wirkung. 22 Apr 2021",https://www.lebensidealisten.de/blog/paartherapie-bei-trennungsabsicht-hilft-eine-paarberatung-wenn-die-gefuehle-weg-sind/,"Paartherapie bei Trennungsabsicht: Gefühle weg, was tun?"
Was tun wenn man in der Ehe nicht mehr glücklich ist?,Wie merkt man dass die Ehe vorbei ist?,"Gespräche und Kompromissbereitschaft sind erforderlich, damit eine unglückliche Beziehung oder unglückliche Ehe wieder glücklich werden kann. Wo keine Liebe und keine Akzeptanz für den Partner mehr vorhanden ist, stehen die Zeichen auf Trennung.","https://www.ehe.de/unglueckliche-beziehung-unglueckliche-ehe.html#:~:text=Gespr%C3%A4che%20und%20Kompromissbereitschaft%20sind%20erforderlich,stehen%20die%20Zeichen%20auf%20Trennung.",UNGLÜCKLICHE BEZIEHUNG: Warum? | EHE.de
Wie merkt man dass die Ehe am Ende ist?,Was sind typische Eheprobleme?,"7 Anzeichen, dass Ihre Ehe am Ende ist Sie haben sich nichts mehr zu sagen. ...  Sie kämpfen nicht mehr um Ihre Beziehung. ...  Sarkasmus und Wut statt konstruktiver Problemlösung. ...  Sie stellen sich ein Leben ohne Ihren Partner vor. ...  Sex und Zärtlichkeiten gibt es schon lange nicht mehr. More items...",https://www.kanzlei-landucci.de/ratgeber/scheidung/7-anzeichen-ehe-ende/,"7 Anzeichen, dass Ihre Ehe am Ende ist - Kanzlei Landucci"
Wann ist eine Ehe toxisch?,Was sind typische Eheprobleme?,"Toxische Beziehung - Definition aus psychologischer Sicht    Toxische Beziehungen sind Partnerschaften, in denen es mindestens einem, sehr häufig auch beiden Partnern fast durchgehend schlecht geht. Anders als eine „gesunde“ Partnerschaft raubt eine toxische Beziehung mehr Energie, als sie gibt.","https://www.paar-ehe-beratung.de/themen/toxische-beziehung.html#:~:text=Toxische%20Beziehung%20%2D%20Definition%20aus%20psychologischer,mehr%20Energie%2C%20als%20sie%20gibt.",Was ist eine toxische Beziehung? - Tipps aus der Paarberatung
Kann eine Eheberatung wirklich helfen?,Wie oft muss man zur Paartherapie?,"Eine Paartherapie ist eine psychotherapeutische Methode zur Klärung partnerschaftlicher Konflikte. Wenn die Probleme sich festgefahren haben, die Fronten verhärtet sind und das gegenseitige Verständnis der Partner füreinander abhanden gekommen ist, kann die Paartherapie helfen, den Knoten zu lösen. 23 Aug 2021","https://www.netdoktor.de/therapien/psychotherapie/paartherapie/#:~:text=Eine%20Paartherapie%20ist%20eine%20psychotherapeutische,helfen%2C%20den%20Knoten%20zu%20l%C3%B6sen.","Paartherapie: Methode, Anwendung, Wirkung - NetDoktor.de"
Welche Fragen stellt der paartherapeut?,Wie oft muss man zur Paartherapie?,   Beginnen wir mit einigen möglichen Fragen für die erste Sitzung: 1 – Wie lange sind Sie schon ein Paar? ...  3 – Waren Sie schon einmal in einer Paartherapie? ...  5 – Was erwarten Sie sich von dieser Paartherapie? ...  7 – Was ist für Sie derzeit das größte Problem in der Beziehung? More items... • 10 Feb 2021,https://clevermemo.com/blog/paartherapie-fragen-paarberatung-systemische-paartherapie/,57 Paartherapie Fragen – Für die Paarberatung und systemische ...
Wer zahlt die Eheberatung?,Kann man eine Paartherapie von der Steuer absetzen?,"Durchschnittlich liegen die Kosten für eine Eheberatung zwischen 80 und 120 Euro pro Stunde. Diese müssen von den Ehepartnern selbst getragen werden, da die Krankenkasse diese nicht übernimmt.","https://www.sat1.de/themen/ratgeber/news/eheberatung-kosten-ablauf-und-erfolg-der-paartherapie-50622#:~:text=Durchschnittlich%20liegen%20die%20Kosten%20f%C3%BCr,die%20Krankenkasse%20diese%20nicht%20%C3%BCbernimmt.","Eheberatung: Kosten, Ablauf und Erfolg - SAT.1 Ratgeber"
Wird eine Eheberatung von der Krankenkasse bezahlt?,Kann man eine Paartherapie von der Steuer absetzen?,"Da Paar- und Familientherapie nicht zur Psychotherapie zählen, werden die Kosten auch nicht von den gesetzlichen oder privaten Krankenkassen übernommen.","https://www.therapie.de/psyche/info/fragen/wichtigste-fragen/paartherapie-familientherapie/#:~:text=Da%20Paar%2D%20und%20Familientherapie%20nicht,gesetzlichen%20oder%20privaten%20Krankenkassen%20%C3%BCbernommen.",Kostenübernahme bei Paartherapie / Familientherapie - Therapie.de
Kann eine Paartherapie eine Beziehung retten?,Welche Fragen kann ich in der Paartherapie stellen?,"Wenn man zerstritten ist und es viele Konflikte und Probleme in der Partnerschaft gibt, dann kann eine Paartherapie helfen, eine Trennung zu vermeiden und die Beziehung zu retten. Vorraussetzung ist natürlich, dass beide Partner den Wunsch haben, etwas für die Rettung ihrer Beziehung zu tun.","https://www.partnerschaft-beziehung.de/paartherapie.html#:~:text=Wenn%20man%20zerstritten%20ist%20und,Rettung%20ihrer%20Beziehung%20zu%20tun.",Eine Paartherapie kann eine Beziehung retten
Wie viele Sitzungen Paartherapie?,Welche Fragen kann ich in der Paartherapie stellen?,Eine Paartherapie ist eine auf kurze Zeit ausgerichtete Therapiemaßnahme. Viele Paare berichten über eine deutliche Besserung ihrer Beziehung nach 2-3 Sitzungen und beenden die Paartherapie meist nach 5-6 Sitzungen.,"https://www.einxzwei-paartherapie.de/ihr-termin/ablauf-einer-paartherapie/#:~:text=Dauer%20der%20Paartherapie-,Eine%20Paartherapie%20ist%20eine%20auf%20kurze%20Zeit%20ausgerichtete%20Therapiema%C3%9Fnahme.,meist%20nach%205%2D6%20Sitzungen.","Ablauf, Dauer und Inhalt der Paartherapie"
Wann ist es sinnvoll eine Beziehung zu beenden?,Warum will mein Mann nicht zur Paartherapie?,"Du findest keinen Trost bei ihr:ihm. Dir geht es schlecht, aber du rufst lieber deine Freundin oder Schwester an, als mit deinem:deiner Partner:in zu reden? Wenn das immer häufiger der Fall ist, ist das Vertrauen verlorengegangen – und das ist nun mal die Basis für jede Beziehung. 21 Feb 2023","https://www.brigitte.de/liebe/beziehung/diese-warnsignale-deuten-darauf-hin--dass-eure-beziehung-keinen-sinn-hat-10805060.html#:~:text=Du%20findest%20keinen%20Trost%20bei,die%20Basis%20f%C3%BCr%20jede%20Beziehung.","Diese Warnsignale deuten darauf hin, dass eure Beziehung keinen Sinn hat"
Warum schafft er es nicht sich zu trennen?,Warum will mein Mann nicht zur Paartherapie?,   Die Gründe können in strukturellen psychischen Defiziten auf beiden Seiten liegen oder im Anklammerungsbedürfnis eines depressiven Partners. Auch Schuldgefühls- und Haßbindungen sind nicht selten.,"https://www.klett-cotta.de/buch/Psychotherapie_allgemein/Wenn_Paare_sich_nicht_trennen_koennen/5484#:~:text=Die%20Gr%C3%BCnde%20k%C3%B6nnen%20in%20strukturellen,und%20Ha%C3%9Fbindungen%20sind%20nicht%20selten.",Wenn Paare sich nicht trennen können - Dietmar Stiemerling
Wie oft muss man zur Paartherapie?,Wie lange dauert eine Paartherapie?,"Behandlungsdauer von Paarberatung im Durchschnitt    10 % der Paare profitieren bei 1–2 Paarterminen. 50 % der Paare nutzen etwa sechs Sitzungen, um sich als Paar näherzukommen und die Veränderungen in der Beziehung weiterzuführen.","https://www.paarberatung-in-berlin.de/faqs/dauer-paartherapie-eheberatung#:~:text=Behandlungsdauer%20von%20Paarberatung%20im%20Durchschnitt,Ver%C3%A4nderungen%20in%20der%20Beziehung%20weiterzuf%C3%BChren.",Wie lang dauert eine Paartherapie? - Paarberatung in Berlin
Kann man alleine zur Eheberatung?,Wie lange dauert eine Paartherapie?,"Eine Paartherapie alleine bietet dir einen sicheren Rahmen, um deine Bedürfnisse zu platzieren und kann auch bei möglichen Entscheidungsprozessen helfen - und ist manchmal sogar ein Akt der Selbstliebe. 2. Du kannst selbst ins Tun kommen und fühlst dich nicht mehr hilflos und alleine. 24 Jul 2020","https://lovemoves.de/paartherapie-blog/paartherapie-ueberreden-allein#:~:text=Eine%20Paartherapie%20alleine%20bietet%20dir,nicht%20mehr%20hilflos%20und%20alleine.",Soll ich meine bessere Hälfte zur Paartherapie überreden oder lieber ...
Wann wird Paartherapie von der Krankenkasse bezahlt?,Wie viel kostet eine Stunde Paartherapie?,"Eine Paartherapie wird in den meisten Fällen nicht von der Krankenkasse übernommen. Das liegt daran, dass eine solche Beratung nicht als Therapie im Sinne der gesetzlichen oder privaten Krankenversicherung zählt und auch nicht in den Bereich einer Psychotherapie fällt. 7 Jun 2021","https://www.lebensidealisten.de/blog/wird-eine-paarberatung-von-der-krankenkasse-uebernommen-oder-ist-sie-steuerlich-absetzbar/#:~:text=Eine%20Paartherapie%20wird%20in%20den,den%20Bereich%20einer%20Psychotherapie%20f%C3%A4llt.",Paartherapie: Krankenkasse oder steuerliche Absetzung?
Kann man Paartherapie von der Steuer absetzen?,Wie viel kostet eine Stunde Paartherapie?,"Paartherapie ist keine „Kassenleistung“ und wird damit von den gesetzlichen Krankenversicherungen nicht übernommen. Die Kosten für eine Paartherapie sind in den meisten Fällen jedoch als Außergewöhnliche Belastungen steuerlich absetzbar. Ein unverbindliches Kennenlern-Gespräch (90 Minuten) kostet 70,- €.","https://www.psychotherapie-in-nuernberg.eu/hinweise-zur-kostenerstattung#:~:text=Paartherapie%20ist%20keine%20%E2%80%9EKassenleistung%E2%80%9C%20und,)%20kostet%2070%2C%2D%20%E2%82%AC.","Hinweise zur Kostenerstattung bei Psychotherapie, Paartherapie"
Wie du eine kaputte Beziehung reparieren?,Wie kann ich die Beziehung retten?,"Rette deine kaputte Beziehung, indem du lernst, deine Bedürfnisse klarer zu kommunizieren. ...  Aufregende Aktivitäten gemeinsam Sport macht, einen schönen Urlaub zusammen verbringt, ein befruchtendes Gespräch führt, über eine Hängebrücke in atemberaubender Höhe lauft. oder eine spannende Serie zusammen schaut. 2 Feb 2021",https://chrisbloom.de/blog/beziehung-retten/,"Beziehung retten: 9 Tipps, um die Liebe zu reparieren - Chris Bloom"
Was wenn der Partner kein sexuelles Interesse mehr zeigt?,Wie kann ich die Beziehung retten?,"Gehen Sie zum Beispiel zusammen wandern oder machen Sie ein romantisches Picknick. Auch ein Urlaub sorgt für neue Impulse. Das kann die Leidenschaft im Bett wieder aufflammen lassen. Sollten Sie im Bett etwas Neues ausprobieren wollen, können z.B. auch aufregende Sex Rollenspiele oder Sex-Spielzeuge helfen. 27 Dec 2018","https://www.freundin.de/sex-was-tun-wenn-partner-keinen-sex-mehr-moechte#:~:text=Gehen%20Sie%20zum%20Beispiel%20zusammen,Rollenspiele%20oder%20Sex%2DSpielzeuge%20helfen.","Das sollten Sie tun, wenn Ihr Partner keinen Sex mehr möchte | freundin.de"
Wie kann man wieder zueinander finden?,Wie kann ich die Beziehung retten?,Diese Tipps können helfen: Entspanne dich! ...  Seid mal wieder gut zueinander! ...  Macht mal etwas anderes! ...  Habt mal spontan Sex! ...  Unternimm öfter etwas alleine! ...  Mache den Zufriedenheits-Test! ...  Führt öfter 2+2-Gespräche! ...  Schafft euch eine gemeinsame Vision! More items... • 23 Jan 2023,https://www.womenshealth.de/love/partnerschaft/beziehung-auffrischen-mit-einfachen-tipps/,Beziehung retten: 9 Tipps | WOMEN'S HEALTH
Was sind typische Eheprobleme?,Wann die Ehe aufgeben?,"Neben Eifersucht, unterschiedlichen Einstellungen zu Geldfragen, verschiedenen Auffassungen zu Nähe, Problemen mit Kindern oder mit den Eltern oder Schwiegereltern kann auch die nach Jahren eintretende Routine zu Problemen führen.","https://www.ehe.de/eheprobleme.html#:~:text=Neben%20Eifersucht%2C%20unterschiedlichen%20Einstellungen%20zu,eintretende%20Routine%20zu%20Problemen%20f%C3%BChren.",EHEPROBLEME: Was sind Ursachen? - EHE.de
Wann lohnt es sich nicht mehr zu kämpfen?,Wann die Ehe aufgeben?,"«Wenn etwas immer wieder hochkommt, dass sich nicht mehr reparieren lässt», meint Kuhn. Oder aber wenn es in einer Beziehung viel Verachtung und Respektlosigkeit gibt, ist das ein Zeichen dafür, dass man eine Trennung in Erwägung ziehen sollte.","https://www.blick.ch/life/liebe/aufgeben-oder-weitermachen-wie-lange-sollte-man-um-eine-beziehung-kaempfen-id15767338.html#:~:text=%C2%ABWenn%20etwas%20immer%20wieder%20hochkommt,Trennung%20in%20Erw%C3%A4gung%20ziehen%20sollte.","Das sind die Anzeichen, dass Sie Beziehung Ihre beenden sollen - Blick"
Kann eine schlechte Ehe krank machen?,Wann die Ehe aufgeben?,"Eine unglückliche Ehe belastet nicht nur psychisch, sondern löst auch Herzerkrankungen aus. Besonders bei älteren Menschen und Frauen wird das Herz geschwächt, wenn die Partnerschaft bekümmert. Vergangene Studie beschäftigten sich mit der Gesundheit von Singles und verglichen diese mit verheirateten Paaren. 17 Feb 2015","https://www.gesund.at/beziehung/herz-krank-ehe-schlecht/#:~:text=Eine%20ungl%C3%BCckliche%20Ehe%20belastet%20nicht,verglichen%20diese%20mit%20verheirateten%20Paaren.",Schlechte Ehe macht krank » Herz leidet unter Liebeskummer
Wie viele Therapiestunden zahlt die Krankenkasse?,Wird eine Paartherapie von der Krankenkasse bezahlt?,Systemische Therapie: 36 Stunden. Verhaltenstherapie: 60 Stunden. Tiefenpsychologisch fundierte Psychotherapie: 60 Stunden. Analytische Psychotherapie: 160.,"https://www.tk.de/techniker/leistungen-und-mitgliedschaft/informationen-versicherte/leistungen/weitere-leistungen/faq-psychotherapie/welche-psychotherapeutischen-behandlungenarten-zahlt-tk-2005916#:~:text=Systemische%20Therapie%3A%2036%20Stunden,Analytische%20Psychotherapie%3A%20160",Welche psychotherapeutischen Behandlungsarten zahlt die TK?
Wie verhält sich ein Mann vor der Trennung?,Wie lange dauert eine Ehekrise?,"Er hört nicht mehr richtig zu. Bei Streits winkt er ab oder, schlimmer noch, äfft Aussagen nach. Auch alarmierend: Er macht sich vor Anderen über (vermeintliche) Schwächen seiner Partnerin lustig. Er schert sich nicht mehr sonderlich um sein Äußeres. 4 May 2015","https://www.brigitte.de/liebe/beziehung/liebeskrise--10-zeichen-dafuer--dass-die-trennung-kurz-bevorsteht-10195068.html#:~:text=Er%20h%C3%B6rt%20nicht%20mehr%20richtig,mehr%20sonderlich%20um%20sein%20%C3%84u%C3%9Feres.","Liebeskrise: 10 Zeichen dafür, dass die Trennung kurz bevorsteht - Brigitte"
Wann halten Ehen am längsten?,Wie lange dauert eine Ehekrise?,"Das Ergebnis: Die Ehen, in denen beide Partner Akademiker sind und den selben Bildungsstand haben, halten am längsten. Wenn beide Partner einen ähnlichen Wissensstand haben, fällt es ihnen leicht zu kommunizieren. Sie haben ähnliche Gesprächsthemen und ein besseres Verständnis füreinander. 15 Nov 2013","https://www.wiwo.de/erfolg/studie-welche-ehen-die-stabilsten-sind-/9080944.html#:~:text=Das%20Ergebnis%3A%20Die%20Ehen%2C%20in,und%20ein%20besseres%20Verst%C3%A4ndnis%20f%C3%BCreinander.",Scheidungsrate: Welche Ehen halten am längsten? - WirtschaftsWoche
Wann verlässt ein Mann seine Frau für die Geliebte?,Wie lange dauert eine Ehekrise?,"Er spricht von Liebe    Eine weitere Antwort auf die Frage, wann ein verheirateter Mann seine Frau verlässt, ist: Wenn er Dich wirklich liebt! Stellt er fest, dass Du die Eine für ihn bist und er mehr Liebe und Gefühle für Dich empfindet als für seine Frau, ist es wahrscheinlicher, dass er die Trennung längst will. 13 Oct 2022","https://www.andreas-lorenz.com/flirttipps/wann-verlaesst-ein-verheirateter-mann-seine-frau/#:~:text=Er%20spricht%20von%20Liebe,er%20die%20Trennung%20l%C3%A4ngst%20will.",Wann verlässt ein verheirateter Mann seine Frau? Anzeichen + Test
Was wird in einer Eheberatung gemacht?,Wer trägt die Kosten für eine Paartherapie?,"Bei jeder Paarberatung geht es um die Beziehung der Partner. Die Beziehung ist sozusagen der »Patient«, da die Partner sich in ihr nicht (mehr) wohlfühlen. Es geht in der Beratung um Kommunikationsprobleme, Dauerkonflikte, Streit und Verletzungen unter denen beide Partner leiden und die sie alleine nicht lösen können.","https://www.profamilia-mainz.de/de/beratung/beratung-partnerschaft-sexualitaet-paar.html#:~:text=Bei%20jeder%20Paarberatung%20geht%20es,sie%20alleine%20nicht%20l%C3%B6sen%20k%C3%B6nnen.",Was ist Paarberatung? | Partnerschaft und Sexualität - Profamilia Mainz
Wie kann ich die Beziehung retten?,Wer trägt die Kosten für eine Paartherapie?,"Tipps, wie ihr eure Beziehung noch retten könnt Schafft Abstand und gebt euch Freiraum. ...  Macht euch bewusst, warum ihr zusammen seid. ...  Schafft gemeinsame Rituale im Alltag. ...  Lasst euch auf Kompromisse ein. ...  Überrascht einander mit aufmerksamen Gesten. ...  Nähert euch körperlich wieder an. ...  Kommuniziert gewaltfrei. More items... • 29 Jul 2021",https://www.emotion.de/psychologie-partnerschaft/partnerschaft/beziehung-retten,Beziehung retten: So gebt ihr der Liebe noch eine Chance
Was ist der Unterschied zwischen Paarberatung und Paartherapie?,Wie läuft eine Paarberatung ab?,"   Beides sind Formen der Begleitung von Paaren. Beide Begriffe haben ihre Berechtigung, werden aber häufig synonym verwendet. Die beiden Bezeichnungen dienen eher der Unterscheidung, welche Berufsgruppe die Begleitung vornimmt (Paartherapie = Dipl. -Psychologen, Paarberatung = übrige Berufsgruppen). 28 Dec 2017","https://paarberatung-koelnbonn.de/was-verbirgt-sich-hinter-paartherapie/#:~:text=Beides%20sind%20Formen%20der%20Begleitung,%2C%20Paarberatung%20%3D%20%C3%BCbrige%20Berufsgruppen).",Unterschiede zu anderen Therapieformen
Wie lange dauert eine Paartherapie?,Wie läuft eine Paarberatung ab?,"   Dauer und der Ablauf einer Paartherapie/Paarberatung    Viele Paarberatungen benötigen nur 2 bis 5 Termine innerhalb von 3 bis 5 Monaten. Manchmal dauert die Begleitung über 1 Jahr, mit Treffen in größeren Abständen. Meist finden die ersten 2-3 Termine im Wochenrhythmus statt, danach 14-tägig bis monatlich. 7 Jun 2020","https://www.dynamicpaartherapie.de/2020/06/07/wie-lange-dauert-eine-paartherapie/#:~:text=Dauer%20und%20der%20Ablauf%20einer,danach%2014%2Dt%C3%A4gig%20bis%20monatlich.",Wie lange dauert eine Paartherapie?
Welche Arten von Paartherapie gibt es?,Wie läuft eine Paarberatung ab?,"   Bei der Paartherapie werden drei Ansätze unterschieden, die Studien zufolge gleichermaßen wirkungsvoll sind: die Verhaltenstherapie, die systemische und die tiefenpsychologische Paartherapie. Die Verhaltenstherapie versucht ungünstige Handlungsmuster in der Beziehung aufzudecken und Alternativen zu erarbeiten. 19 Feb 2008","https://www.brigitte.de/liebe/beziehung/paartherapie--tipps-vom-experten-10113310.html#:~:text=Bei%20der%20Paartherapie%20werden%20drei,aufzudecken%20und%20Alternativen%20zu%20erarbeiten.",Paartherapie: Tipps vom Experten | BRIGITTE.de
Wie merke ich dass die Beziehung kaputt ist?,Wann ist man kein Paar mehr?,"Ihr schweigt euch eher an als miteinander zu sprechen? Dann ist das ein klares Zeichen, dass das Interesse am anderen nicht mehr vorhanden ist. Das Aus an Kommunikation bedeutet über kurz oder lang auch das Aus der Beziehung. Versucht euch und euren Partner zu beobachten, wenn ihr diskutiert oder streitet. 1 Jun 2022","https://www.prosieben.de/serien/taff/news/signale-dass-eure-beziehung-am-ende-ist-57195#:~:text=Ihr%20schweigt%20euch%20eher%20an,auch%20das%20Aus%20der%20Beziehung.&text=Versucht%20euch%20und%20euren%20Partner,wenn%20ihr%20diskutiert%20oder%20streitet.","Signale, dass eure Beziehung am Ende ist - ProSieben"
Wie erkenne ich ob er sich trennen will?,Wann ist man kein Paar mehr?,"Er will ständig lange Gespräche über eure Beziehung führen     Er spricht dauernd Probleme an, die er in eurer Beziehung sieht. Er will, dass du weniger Zeit mit deinen Freunden verbringst oder ihm gefällt deine Karriereplanung nicht. 12 Jun 2017","https://www.cosmopolitan.de/macht-er-schluss-9-anzeichen-dass-er-bald-mit-dir-schluss-machen-wird-80277.html#:~:text=3.-,Er%20will%20st%C3%A4ndig%20lange%20Gespr%C3%A4che%20%C3%BCber%20eure%20Beziehung%20f%C3%BChren,ihm%20gef%C3%A4llt%20deine%20Karriereplanung%20nicht.","9 Anzeichen, dass er sich bald von dir trennen wird | COSMOPOLITAN"
Wann ist es keine Liebe mehr?,Wann ist die Liebe zu Ende?,"Wenn du dich in seiner / ihrer Nähe nicht mehr wohlfühlst, eure Zweisamkeit nicht mehr genießen kannst und dich stattdessen ein schlechtes Gewissen plagt, weil du dir immer häufiger Zeit für dich allein oder die Gesellschaft von anderen Personen wünschst, ist das ein eindeutiges Zeichen dafür, dass sich deine Gefühle ... 17 Dec 2021","https://www.cosmopolitan.de/keine-gefuehle-mehr-115276.html#:~:text=Wenn%20du%20dich%20in%20seiner,daf%C3%BCr%2C%20dass%20sich%20deine%20Gef%C3%BChle",Keine Gefühle mehr: Diese 5 Anzeichen sprechen dafür
Warum liebt man plötzlich nicht mehr?,Wann ist die Liebe zu Ende?,"Liebe schwindet also dann, wenn offenbar wird, wie schwierig es ist, ein Gefühl von Einzigartigkeit zu schaffen. Das Gefühl von Einzigartigkeit, das man braucht, um jemanden weiterhin zu lieben. Aber reife Liebe kommt doch ohne diese Ansprüche aus, da kennt man sich selbst besser und ist gelassener. 2 Sept 2014","https://www.brigitte.de/liebe/beziehung/liebes-aus--warum-hoeren-wir-auf-zu-lieben--10158722.html#:~:text=Liebe%20schwindet%20also%20dann%2C%20wenn,selbst%20besser%20und%20ist%20gelassener.",Liebes-Aus: Warum hören wir auf zu lieben? | BRIGITTE.de
Wann ist es richtig sich zu trennen?,Warum liebt man plötzlich nicht mehr?,"   Wer gar keine positiven Gefühle mehr für den Partner übrig hat, der sollte sich trennen. Denn ohne Liebe macht eine Beziehung keinen Sinn und ohne positive Gefühle füreinander ist es schwer, die Liebe wieder aufleben zu lassen.","https://www.trennung.de/trennungsgruende.html#:~:text=Wer%20gar%20keine%20positiven%20Gef%C3%BChle,Liebe%20wieder%20aufleben%20zu%20lassen.",TRENNUNGSGRÜNDE – Soll ich mich trennen? - TRENNUNG.de
Was macht die Liebe kaputt?,Warum liebt man plötzlich nicht mehr?,"Sorgen und Ängste machen sich in dir breit und lassen dich nicht zur Ruhe kommen. Auch Eifersucht kann geschürt werden, wenn mal keine Antwort vom liebsten kommt. Auf Dauer kann das „ständige voneinander Hören“ für eine Beziehung belastend sein.","https://www.liebesmeer.de/ratgeber/partnerschaft-beziehung/beziehung-kaputt/#:~:text=Sorgen%20und%20%C3%84ngste%20machen%20sich,f%C3%BCr%20eine%20Beziehung%20belastend%20sein.",Beziehung kaputt: 13+1 Signale & was du tun kannst - LiebesMeer
Wann ist es zu spät für eine Paartherapie?,Wie verhält sich ein Mann vor der Trennung?,"An welchem Zeitpunkt einer Krise oder Beziehung sollte man einen Paartherapeuten aufsuchen? Aus Sicht der Experten gehen viele Paare zu spät zu einem Therapeuten - nämlich dann, wenn die Beziehung schon so marode ist, dass sie nicht mehr zu retten ist, wie Bernd Boettger sagt. 29 Jul 2016","https://www.sueddeutsche.de/leben/familie-alles-ueber-paartherapie-anfang-vom-ende-oder-letzte-rettung-dpa.urn-newsml-dpa-com-20090101-160721-99-768263#:~:text=An%20welchem%20Zeitpunkt%20einer%20Krise,ist%2C%20wie%20Bernd%20Boettger%20sagt.",Familie - Alles über Paartherapie: Anfang vom Ende oder letzte Rettung
Wie verhält sich ein Mann der nicht mehr liebt?,Wie verhält sich ein Mann vor der Trennung?,"Anzeichen wie mangelndes Interesse, häufige Kritik oder wenig körperliche Nähe deuten für viele Frauen darauf hin, dass ihr Mann sie nicht mehr liebt. Am wichtigsten ist in diesem Fall ein offenes Gespräch. 29 May 2020","https://www.elitepartner.de/magazin/meistern/er-liebt-mich-nicht-mehr/#:~:text=Anzeichen%20wie%20mangelndes%20Interesse%2C%20h%C3%A4ufige,diesem%20Fall%20ein%20offenes%20Gespr%C3%A4ch.",„Er liebt mich nicht mehr“: So erkennst du die Veränderung - ElitePartner
Wann ist die Ehe nicht mehr zu retten?,Wie verhält sich ein Mann vor der Trennung?,"   Wann kann man eine Ehe nicht mehr retten? Wenn beide Partner aufgegeben haben, kann man eine ehe nicht mehr retten. Oder wenn beide nicht bereit sind an ihrem eigenen Verhalten zu arbeiten, sondern sich nicht davon abbringen lassen, auf Änderungen vom Partner zu warten.","https://lovomi.de/ehe-retten/#:~:text=Wann%20kann%20man%20eine%20Ehe,%C3%84nderungen%20vom%20Partner%20zu%20warten.",Ehe Retten: Die 5 entscheidenden Bausteine + Selbsttest - Lovomi
In welchem Alter trennen sich die meisten Paare?,Was sind die häufigsten Trennungsgründe?,Das hat auch Einfluss auf das Scheidungsalter: Frisch getrennte Frauen und Männer sind heute im Durchschnitt 44 und 47 Jahren alt – und damit jeweils acht Jahre älter als noch 1992. 13 Dec 2019,"https://www.7jahrelaenger.de/7jl/magazin/warum-sich-immer-mehr-paare-ab-50-trennen-55290#:~:text=Das%20hat%20auch%20Einfluss%20auf,Jahre%20%C3%A4lter%20als%20noch%201992.",Warum sich immer mehr Paare ab 50 trennen - 7 Jahre länger
